dataset,period_id,controlled_duration_sec,window_id,start_edge,end_edge,alpha,fallback_rate_cents_per_m,max_zone_rate_cents_per_m,exact_period_fee_cents,exact_window_fee_cents,fallback_window_fee_cents,honest_penalty_controlled_period,honest_penalty_controlled_window,actual_distance_m,fallback_distance_m,duration_sec,movement_ratio,dwell_edge_share,n_edges,speed_bound_ok
rome,rome:60:58-0-s2:p0,120,0,1,2,1.1,13.200000000000001,12.0,8112.0,1380.0,52272.00000000001,6.2736686390532554,36.878260869565224,115.0,3960.0,120.0,0.02904040404040404,0.5,2,True
rome,rome:60:58-0-s2:p0,120,1,17,18,1.1,13.200000000000001,12.0,8112.0,408.0,52272.00000000001,6.393491124260356,127.11764705882355,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:58-0-s2:p0,120,2,19,20,1.1,13.200000000000001,12.0,8112.0,240.0,52272.00000000001,6.4142011834319534,216.80000000000004,20.0,3960.0,120.0,0.005050505050505051,0.5,2,True
rome,rome:60:58-0-s2:p0,120,0,1,2,1.2,14.399999999999999,12.0,8112.0,1380.0,57023.99999999999,6.859467455621301,40.32173913043478,115.0,3960.0,120.0,0.02904040404040404,0.5,2,True
rome,rome:60:58-0-s2:p0,120,1,17,18,1.2,14.399999999999999,12.0,8112.0,408.0,57023.99999999999,6.9792899408284015,138.76470588235293,34.0,3960.0,120.0,0.008585858585858586,0.5,2,True
rome,rome:60:58-0-s2:p0,120,2,19,20,1.2,14.399999999999999,12.0,8112.0,240.0,57023.99999999999,6.999999999999999,236.59999999999997,20.0,3960.0,120.0,0.005050505050505051,0.5,2,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.1,1.2000000000000002,12.0,8112.0,1584.0,11880.000000000002,1.2692307692307694,6.500000000000001,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.1,1.2000000000000002,12.0,8112.0,696.0,11880.000000000002,1.3786982248520712,16.06896551724138,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.2,2.4000000000000004,12.0,8112.0,1584.0,23760.000000000004,2.733727810650888,14.000000000000002,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.2,2.4000000000000004,12.0,8112.0,696.0,23760.000000000004,2.8431952662721898,33.13793103448276,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.3,3.5999999999999996,12.0,8112.0,1584.0,35640.0,4.1982248520710055,21.5,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.3,3.5999999999999996,12.0,8112.0,696.0,35640.0,4.3076923076923075,50.206896551724135,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.4,4.800000000000001,12.0,8112.0,1584.0,47520.00000000001,5.662721893491125,29.000000000000004,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.4,4.800000000000001,12.0,8112.0,696.0,47520.00000000001,5.772189349112427,67.27586206896552,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.5,6.0,12.0,8112.0,1584.0,59400.0,7.127218934911243,36.5,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.5,6.0,12.0,8112.0,696.0,59400.0,7.236686390532545,84.34482758620689,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.6,7.199999999999999,12.0,8112.0,1584.0,71280.0,8.591715976331361,44.0,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.6,7.199999999999999,12.0,8112.0,696.0,71280.0,8.701183431952662,101.41379310344827,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.7,8.399999999999999,12.0,8112.0,1584.0,83159.99999999999,10.056213017751478,51.49999999999999,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.7,8.399999999999999,12.0,8112.0,696.0,83159.99999999999,10.16568047337278,118.48275862068964,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.8,9.600000000000001,12.0,8112.0,1584.0,95040.00000000001,11.5207100591716,59.00000000000001,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.8,9.600000000000001,12.0,8112.0,696.0,95040.00000000001,11.630177514792901,135.55172413793105,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,0.9,10.8,12.0,8112.0,1584.0,106920.0,12.985207100591715,66.5,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,0.9,10.8,12.0,8112.0,696.0,106920.0,13.094674556213018,152.6206896551724,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,1.0,12.0,12.0,8112.0,1584.0,118800.0,14.449704142011834,74.0,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,1.0,12.0,12.0,8112.0,696.0,118800.0,14.559171597633137,169.68965517241378,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,1.1,13.200000000000001,12.0,8112.0,1584.0,130680.00000000001,15.914201183431954,81.50000000000001,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,1.1,13.200000000000001,12.0,8112.0,696.0,130680.00000000001,16.023668639053255,186.7586206896552,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s2:p0,300,0,1,5,1.2,14.399999999999999,12.0,8112.0,1584.0,142560.0,17.37869822485207,89.0,132.0,9900.0,300.0,0.013333333333333334,0.8,5,True
rome,rome:60:58-0-s2:p0,300,1,16,20,1.2,14.399999999999999,12.0,8112.0,696.0,142560.0,17.488165680473372,203.82758620689654,58.0,9900.0,300.0,0.005858585858585859,0.6,5,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.1,1.2000000000000002,12.0,4788.0,1980.0,2376.0000000000005,0.08270676691729333,0.20000000000000023,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.1,1.2000000000000002,12.0,4788.0,216.0,2376.0000000000005,0.45112781954887227,10.000000000000002,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.1,1.2000000000000002,12.0,4788.0,348.0,2376.0000000000005,0.42355889724310786,5.827586206896553,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.2,2.4000000000000004,12.0,4788.0,1980.0,4752.000000000001,0.5789473684210529,1.4000000000000004,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.2,2.4000000000000004,12.0,4788.0,216.0,4752.000000000001,0.9473684210526317,21.000000000000004,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.2,2.4000000000000004,12.0,4788.0,348.0,4752.000000000001,0.9197994987468674,12.655172413793107,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.3,3.5999999999999996,12.0,4788.0,1980.0,7127.999999999999,1.075187969924812,2.5999999999999996,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.3,3.5999999999999996,12.0,4788.0,216.0,7127.999999999999,1.443609022556391,31.999999999999996,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.3,3.5999999999999996,12.0,4788.0,348.0,7127.999999999999,1.4160401002506264,19.48275862068965,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.4,4.800000000000001,12.0,4788.0,1980.0,9504.000000000002,1.5714285714285718,3.8000000000000007,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.4,4.800000000000001,12.0,4788.0,216.0,9504.000000000002,1.9398496240601508,43.00000000000001,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.4,4.800000000000001,12.0,4788.0,348.0,9504.000000000002,1.9122807017543864,26.310344827586214,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.5,6.0,12.0,4788.0,1980.0,11880.0,2.0676691729323307,5.0,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.5,6.0,12.0,4788.0,216.0,11880.0,2.43609022556391,54.0,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.5,6.0,12.0,4788.0,348.0,11880.0,2.408521303258145,33.13793103448276,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.6,7.199999999999999,12.0,4788.0,1980.0,14255.999999999998,2.5639097744360897,6.199999999999999,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.6,7.199999999999999,12.0,4788.0,216.0,14255.999999999998,2.932330827067669,64.99999999999999,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.6,7.199999999999999,12.0,4788.0,348.0,14255.999999999998,2.904761904761904,39.9655172413793,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.7,8.399999999999999,12.0,4788.0,1980.0,16631.999999999996,3.0601503759398487,7.399999999999999,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.7,8.399999999999999,12.0,4788.0,216.0,16631.999999999996,3.428571428571428,75.99999999999999,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.7,8.399999999999999,12.0,4788.0,348.0,16631.999999999996,3.4010025062656632,46.79310344827585,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.8,9.600000000000001,12.0,4788.0,1980.0,19008.000000000004,3.55639097744361,8.600000000000001,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.8,9.600000000000001,12.0,4788.0,216.0,19008.000000000004,3.9248120300751888,87.00000000000001,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.8,9.600000000000001,12.0,4788.0,348.0,19008.000000000004,3.8972431077694245,53.62068965517243,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,0.9,10.8,12.0,4788.0,1980.0,21384.0,4.052631578947368,9.8,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,0.9,10.8,12.0,4788.0,216.0,21384.0,4.421052631578948,98.0,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,0.9,10.8,12.0,4788.0,348.0,21384.0,4.393483709273183,60.44827586206897,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,1.0,12.0,12.0,4788.0,1980.0,23760.0,4.548872180451128,11.0,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,1.0,12.0,12.0,4788.0,216.0,23760.0,4.917293233082707,109.0,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,1.0,12.0,12.0,4788.0,348.0,23760.0,4.889724310776942,67.27586206896552,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,1.1,13.200000000000001,12.0,4788.0,1980.0,26136.000000000004,5.045112781954888,12.200000000000001,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,1.1,13.200000000000001,12.0,4788.0,216.0,26136.000000000004,5.413533834586467,120.00000000000001,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,1.1,13.200000000000001,12.0,4788.0,348.0,26136.000000000004,5.385964912280703,74.10344827586208,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,60,0,0,0,1.2,14.399999999999999,12.0,4788.0,1980.0,28511.999999999996,5.541353383458646,13.399999999999999,198.0,1980.0,60.0,0.1,0.0,1,True
rome,rome:60:58-0-s8:p0,60,1,6,6,1.2,14.399999999999999,12.0,4788.0,216.0,28511.999999999996,5.909774436090225,130.99999999999997,18.0,1980.0,60.0,0.00909090909090909,0.0,1,True
rome,rome:60:58-0-s8:p0,60,2,8,8,1.2,14.399999999999999,12.0,4788.0,348.0,28511.999999999996,5.88220551378446,80.9310344827586,29.0,1980.0,60.0,0.014646464646464647,0.0,1,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.1,1.2000000000000002,12.0,4788.0,1980.0,4752.000000000001,0.5789473684210529,1.4000000000000004,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.1,1.2000000000000002,12.0,4788.0,504.0,4752.000000000001,0.8872180451127821,8.42857142857143,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.1,1.2000000000000002,12.0,4788.0,612.0,4752.000000000001,0.8646616541353386,6.764705882352943,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.2,2.4000000000000004,12.0,4788.0,1980.0,9504.000000000002,1.5714285714285718,3.8000000000000007,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.2,2.4000000000000004,12.0,4788.0,504.0,9504.000000000002,1.8796992481203012,17.85714285714286,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.2,2.4000000000000004,12.0,4788.0,612.0,9504.000000000002,1.8571428571428574,14.529411764705886,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.3,3.5999999999999996,12.0,4788.0,1980.0,14255.999999999998,2.5639097744360897,6.199999999999999,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.3,3.5999999999999996,12.0,4788.0,504.0,14255.999999999998,2.8721804511278193,27.28571428571428,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.3,3.5999999999999996,12.0,4788.0,612.0,14255.999999999998,2.8496240601503757,22.29411764705882,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.4,4.800000000000001,12.0,4788.0,1980.0,19008.000000000004,3.55639097744361,8.600000000000001,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.4,4.800000000000001,12.0,4788.0,504.0,19008.000000000004,3.864661654135339,36.71428571428572,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.4,4.800000000000001,12.0,4788.0,612.0,19008.000000000004,3.8421052631578956,30.05882352941177,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.5,6.0,12.0,4788.0,1980.0,23760.0,4.548872180451128,11.0,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.5,6.0,12.0,4788.0,504.0,23760.0,4.857142857142857,46.142857142857146,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.5,6.0,12.0,4788.0,612.0,23760.0,4.834586466165414,37.8235294117647,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.6,7.199999999999999,12.0,4788.0,1980.0,28511.999999999996,5.541353383458646,13.399999999999999,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.6,7.199999999999999,12.0,4788.0,504.0,28511.999999999996,5.849624060150375,55.57142857142856,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.6,7.199999999999999,12.0,4788.0,612.0,28511.999999999996,5.827067669172932,45.58823529411764,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.7,8.399999999999999,12.0,4788.0,1980.0,33263.99999999999,6.533834586466164,15.799999999999997,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.7,8.399999999999999,12.0,4788.0,504.0,33263.99999999999,6.842105263157893,64.99999999999999,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.7,8.399999999999999,12.0,4788.0,612.0,33263.99999999999,6.81954887218045,53.35294117647058,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.8,9.600000000000001,12.0,4788.0,1980.0,38016.00000000001,7.526315789473686,18.200000000000003,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.8,9.600000000000001,12.0,4788.0,504.0,38016.00000000001,7.834586466165415,74.42857142857144,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.8,9.600000000000001,12.0,4788.0,612.0,38016.00000000001,7.812030075187971,61.11764705882354,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,0.9,10.8,12.0,4788.0,1980.0,42768.0,8.518796992481203,20.6,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,0.9,10.8,12.0,4788.0,504.0,42768.0,8.827067669172932,83.85714285714286,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,0.9,10.8,12.0,4788.0,612.0,42768.0,8.80451127819549,68.88235294117646,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,1.0,12.0,12.0,4788.0,1980.0,47520.0,9.511278195488721,23.0,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,1.0,12.0,12.0,4788.0,504.0,47520.0,9.819548872180452,93.28571428571429,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,1.0,12.0,12.0,4788.0,612.0,47520.0,9.796992481203008,76.6470588235294,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,1.1,13.200000000000001,12.0,4788.0,1980.0,52272.00000000001,10.503759398496243,25.400000000000002,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,1.1,13.200000000000001,12.0,4788.0,504.0,52272.00000000001,10.812030075187971,102.71428571428572,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,1.1,13.200000000000001,12.0,4788.0,612.0,52272.00000000001,10.789473684210527,84.41176470588236,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,120,0,0,1,1.2,14.399999999999999,12.0,4788.0,1980.0,57023.99999999999,11.496240601503757,27.799999999999997,198.0,3960.0,120.0,0.05,0.5,2,True
rome,rome:60:58-0-s8:p0,120,1,8,9,1.2,14.399999999999999,12.0,4788.0,504.0,57023.99999999999,11.804511278195488,112.14285714285712,42.0,3960.0,120.0,0.010606060606060607,0.0,2,True
rome,rome:60:58-0-s8:p0,120,2,10,11,1.2,14.399999999999999,12.0,4788.0,612.0,57023.99999999999,11.781954887218044,92.17647058823528,51.0,3960.0,120.0,0.012878787878787878,0.0,2,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.1,1.2000000000000002,12.0,4788.0,1980.0,11919.600000000002,2.0759398496240604,5.020000000000001,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.1,1.2000000000000002,12.0,4788.0,1236.0,11880.000000000002,2.223057644110276,8.611650485436895,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.1,1.2000000000000002,12.0,4788.0,684.0,11880.000000000002,2.3383458646616546,16.368421052631582,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.2,2.4000000000000004,12.0,4788.0,1980.0,23839.200000000004,4.565413533834588,11.040000000000003,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.2,2.4000000000000004,12.0,4788.0,1236.0,23760.000000000004,4.704260651629073,18.22330097087379,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.2,2.4000000000000004,12.0,4788.0,684.0,23760.000000000004,4.819548872180452,33.736842105263165,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.3,3.5999999999999996,12.0,4788.0,1980.0,35758.799999999996,7.054887218045112,17.06,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.3,3.5999999999999996,12.0,4788.0,1236.0,35640.0,7.18546365914787,27.83495145631068,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.3,3.5999999999999996,12.0,4788.0,684.0,35640.0,7.3007518796992485,51.10526315789474,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.4,4.800000000000001,12.0,4788.0,1980.0,47678.40000000001,9.54436090225564,23.080000000000005,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.4,4.800000000000001,12.0,4788.0,1236.0,47520.00000000001,9.666666666666668,37.44660194174758,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.4,4.800000000000001,12.0,4788.0,684.0,47520.00000000001,9.781954887218047,68.47368421052633,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.5,6.0,12.0,4788.0,1980.0,59598.0,12.033834586466165,29.1,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.5,6.0,12.0,4788.0,1236.0,59400.0,12.147869674185463,47.05825242718446,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.5,6.0,12.0,4788.0,684.0,59400.0,12.263157894736842,85.84210526315789,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.6,7.199999999999999,12.0,4788.0,1980.0,71517.59999999999,14.52330827067669,35.12,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.6,7.199999999999999,12.0,4788.0,1236.0,71280.0,14.62907268170426,56.66990291262136,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.6,7.199999999999999,12.0,4788.0,684.0,71280.0,14.74436090225564,103.21052631578948,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.7,8.399999999999999,12.0,4788.0,1980.0,83437.19999999998,17.012781954887213,41.13999999999999,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.7,8.399999999999999,12.0,4788.0,1236.0,83159.99999999999,17.110275689223055,66.28155339805824,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.7,8.399999999999999,12.0,4788.0,684.0,83159.99999999999,17.225563909774433,120.57894736842103,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.8,9.600000000000001,12.0,4788.0,1980.0,95356.80000000002,19.502255639097747,47.16000000000001,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.8,9.600000000000001,12.0,4788.0,1236.0,95040.00000000001,19.59147869674186,75.89320388349516,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.8,9.600000000000001,12.0,4788.0,684.0,95040.00000000001,19.706766917293237,137.94736842105266,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,0.9,10.8,12.0,4788.0,1980.0,107276.40000000001,21.991729323308274,53.18000000000001,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,0.9,10.8,12.0,4788.0,1236.0,106920.0,22.072681704260653,85.50485436893204,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,0.9,10.8,12.0,4788.0,684.0,106920.0,22.18796992481203,155.31578947368422,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,1.0,12.0,12.0,4788.0,1980.0,119196.0,24.481203007518797,59.2,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,1.0,12.0,12.0,4788.0,1236.0,118800.0,24.55388471177945,95.11650485436893,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
rome,rome:60:58-0-s8:p0,300,2,16,20,1.0,12.0,12.0,4788.0,684.0,118800.0,24.669172932330827,172.68421052631578,57.0,9900.0,300.0,0.005757575757575757,0.8,5,True
rome,rome:60:58-0-s8:p0,300,0,0,4,1.1,13.200000000000001,12.0,4788.0,1980.0,131115.6,26.970676691729324,65.22,198.0,9933.0,301.0,0.019933554817275746,0.8,5,True
rome,rome:60:58-0-s8:p0,300,1,8,12,1.1,13.200000000000001,12.0,4788.0,1236.0,130680.00000000001,27.03508771929825,104.72815533980584,103.0,9900.0,300.0,0.010404040404040403,0.2,5,True
