dataset,period_id,edge_idx,dt_sec,odo_delta_m,cell_idx,zone_id,zone_rate_cents_per_m,exact_fee_cents,fallback_distance_m,max_zone_rate_cents_per_m,break_even_rate_cents_per_m,break_even_alpha,movement_ratio,dwell_edge,speed_bound_slack_m,speed_bound_ok
rome,rome:60:46-0-s65:p0,9,59,0,1012,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:46-0-s65:p0,10,61,9,1012,120,12,108.0,2013.0,12.0,0.05365126676602087,0.004470938897168405,0.004470938897168405,True,2004.0,True
rome,rome:60:46-0-s65:p0,11,59,2,1012,120,12,24.0,1947.0,12.0,0.012326656394453005,0.001027221366204417,0.001027221366204417,True,1945.0,True
rome,rome:60:46-0-s65:p0,12,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s65:p0,13,60,14,1012,120,12,168.0,1980.0,12.0,0.08484848484848485,0.007070707070707071,0.007070707070707071,False,1966.0,True
rome,rome:60:46-0-s65:p0,14,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s65:p0,15,61,0,1012,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:46-0-s65:p0,16,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s65:p0,17,60,15,1012,120,12,180.0,1980.0,12.0,0.09090909090909091,0.007575757575757576,0.007575757575757576,False,1965.0,True
rome,rome:60:46-0-s65:p0,18,59,1,1012,120,12,12.0,1947.0,12.0,0.0061633281972265025,0.0005136106831022085,0.0005136106831022085,True,1946.0,True
rome,rome:60:46-0-s65:p0,19,61,0,1012,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:46-0-s65:p0,20,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s65:p0,21,59,159,1012,120,12,1908.0,1947.0,12.0,0.9799691833590138,0.08166409861325115,0.08166409861325115,False,1788.0,True
rome,rome:60:46-0-s65:p0,22,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s65:p0,23,60,21,1012,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:46-0-s89:p0,0,8,0,1112,120,12,0.0,264.0,12.0,0.0,0.0,0.0,True,264.0,True
rome,rome:60:46-0-s89:p0,1,61,28,1112,120,12,336.0,2013.0,12.0,0.16691505216095381,0.013909587680079485,0.013909587680079483,False,1985.0,True
rome,rome:60:46-0-s89:p0,2,60,0,1112,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s89:p0,3,60,0,1112,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s89:p0,4,60,0,1112,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s89:p0,5,60,7,1112,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:46-0-s89:p0,6,61,10,1112,120,12,120.0,2013.0,12.0,0.05961251862891207,0.004967709885742673,0.004967709885742673,True,2003.0,True
rome,rome:60:46-0-s89:p0,7,59,0,1112,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:46-0-s89:p0,8,60,0,1112,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:46-0-s89:p0,9,62,14,1112,120,12,168.0,2046.0,12.0,0.08211143695014662,0.006842619745845552,0.006842619745845552,False,2032.0,True
rome,rome:60:46-0-s89:p0,10,58,13,1112,120,12,156.0,1914.0,12.0,0.08150470219435736,0.006792058516196447,0.006792058516196447,False,1901.0,True
rome,rome:60:46-0-s89:p0,11,61,15,1112,120,12,180.0,2013.0,12.0,0.08941877794336811,0.007451564828614009,0.007451564828614009,False,1998.0,True
rome,rome:60:46-0-s89:p0,12,59,7,1112,120,12,84.0,1947.0,12.0,0.04314329738058552,0.00359527478171546,0.0035952747817154596,True,1940.0,True
rome,rome:60:46-0-s89:p0,13,60,16,1113,120,12,192.0,1980.0,12.0,0.09696969696969697,0.00808080808080808,0.00808080808080808,False,1964.0,True
rome,rome:60:46-0-s89:p0,14,60,13,1112,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:46-0-s89:p0,15,61,11,1112,120,12,132.0,2013.0,12.0,0.06557377049180328,0.00546448087431694,0.00546448087431694,False,2002.0,True
rome,rome:60:46-0-s89:p0,16,59,0,1112,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:46-0-s89:p0,17,61,0,1112,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:46-0-s89:p0,18,60,9,1112,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:46-0-s89:p0,19,59,1,1112,120,12,12.0,1947.0,12.0,0.0061633281972265025,0.0005136106831022085,0.0005136106831022085,True,1946.0,True
rome,rome:60:46-0-s89:p0,20,59,12,1112,120,12,144.0,1947.0,12.0,0.07395993836671803,0.0061633281972265025,0.0061633281972265025,False,1935.0,True
rome,rome:60:46-0-s89:p0,21,62,9,1112,120,12,108.0,2046.0,12.0,0.05278592375366569,0.004398826979472141,0.004398826979472141,True,2037.0,True
rome,rome:60:46-0-s89:p0,22,62,0,1112,120,12,0.0,2046.0,12.0,0.0,0.0,0.0,True,2046.0,True
rome,rome:60:46-0-s89:p0,23,57,5,1112,120,12,60.0,1881.0,12.0,0.03189792663476874,0.0026581605528973947,0.002658160552897395,True,1876.0,True
rome,rome:60:47-0-s268:p0,0,60,98,202,120,12,1176.0,1980.0,12.0,0.593939393939394,0.0494949494949495,0.049494949494949494,False,1882.0,True
rome,rome:60:47-0-s268:p0,1,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:47-0-s268:p0,2,46,0,202,120,12,0.0,1518.0,12.0,0.0,0.0,0.0,True,1518.0,True
rome,rome:60:47-0-s268:p0,3,74,0,202,120,12,0.0,2442.0,12.0,0.0,0.0,0.0,True,2442.0,True
rome,rome:60:47-0-s268:p0,4,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:47-0-s268:p0,5,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:47-0-s268:p0,6,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:47-0-s268:p0,7,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:47-0-s268:p0,8,59,0,202,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:47-0-s268:p0,9,47,0,202,120,12,0.0,1551.0,12.0,0.0,0.0,0.0,True,1551.0,True
rome,rome:60:47-0-s268:p0,10,73,1,202,120,12,12.0,2409.0,12.0,0.0049813200498132005,0.00041511000415110004,0.00041511000415110004,True,2408.0,True
rome,rome:60:47-0-s268:p0,11,61,28,202,120,12,336.0,2013.0,12.0,0.16691505216095381,0.013909587680079485,0.013909587680079483,False,1985.0,True
rome,rome:60:47-0-s268:p0,12,61,31,202,120,12,372.0,2013.0,12.0,0.18479880774962743,0.015399900645802286,0.015399900645802286,False,1982.0,True
rome,rome:60:47-0-s268:p0,13,45,37,202,120,12,444.0,1485.0,12.0,0.298989898989899,0.024915824915824916,0.024915824915824916,False,1448.0,True
rome,rome:60:47-0-s268:p0,14,74,39,202,120,12,468.0,2442.0,12.0,0.19164619164619165,0.01597051597051597,0.01597051597051597,False,2403.0,True
rome,rome:60:47-0-s268:p0,15,46,15,202,120,12,180.0,1518.0,12.0,0.11857707509881422,0.009881422924901186,0.009881422924901186,False,1503.0,True
rome,rome:60:47-0-s268:p0,16,74,12,202,120,12,144.0,2442.0,12.0,0.05896805896805897,0.004914004914004914,0.004914004914004914,False,2430.0,True
rome,rome:60:47-0-s268:p0,17,60,41,202,120,12,492.0,1980.0,12.0,0.24848484848484848,0.020707070707070705,0.02070707070707071,False,1939.0,True
rome,rome:60:47-0-s268:p0,18,60,48,202,120,12,576.0,1980.0,12.0,0.2909090909090909,0.024242424242424242,0.024242424242424242,False,1932.0,True
rome,rome:60:47-0-s268:p0,19,60,18,202,120,12,216.0,1980.0,12.0,0.10909090909090909,0.00909090909090909,0.00909090909090909,False,1962.0,True
rome,rome:60:47-0-s268:p0,20,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:47-0-s268:p0,21,59,0,202,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:47-0-s268:p0,22,61,0,202,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:47-0-s268:p0,23,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:51-1-s193:p0,0,60,266,1200,100,10,2660.0,1980.0,12.0,1.3434343434343434,0.11195286195286196,0.13434343434343435,False,1714.0,True
rome,rome:60:51-1-s193:p0,1,60,156,1202,100,10,1560.0,1980.0,12.0,0.7878787878787878,0.06565656565656565,0.07878787878787878,False,1824.0,True
rome,rome:60:51-1-s193:p0,2,60,309,1204,100,10,3090.0,1980.0,12.0,1.5606060606060606,0.13005050505050506,0.15606060606060607,False,1671.0,True
rome,rome:60:51-1-s193:p0,3,60,274,905,120,12,3288.0,1980.0,12.0,1.6606060606060606,0.1383838383838384,0.1383838383838384,False,1706.0,True
rome,rome:60:51-1-s193:p0,4,60,394,907,120,12,4728.0,1980.0,12.0,2.3878787878787877,0.19898989898989897,0.198989898989899,False,1586.0,True
rome,rome:60:51-1-s193:p0,5,61,115,1011,120,12,1380.0,2013.0,12.0,0.6855439642324889,0.05712866368604074,0.057128663686040734,False,1898.0,True
rome,rome:60:51-1-s193:p0,6,59,0,1012,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:51-1-s193:p0,7,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:51-1-s193:p0,8,62,0,1012,120,12,0.0,2046.0,12.0,0.0,0.0,0.0,True,2046.0,True
rome,rome:60:51-1-s193:p0,9,58,0,1012,120,12,0.0,1914.0,12.0,0.0,0.0,0.0,True,1914.0,True
rome,rome:60:51-1-s193:p0,10,63,0,1012,120,12,0.0,2079.0,12.0,0.0,0.0,0.0,True,2079.0,True
rome,rome:60:51-1-s193:p0,11,57,0,1012,120,12,0.0,1881.0,12.0,0.0,0.0,0.0,True,1881.0,True
rome,rome:60:51-1-s193:p0,12,60,5,1012,120,12,60.0,1980.0,12.0,0.030303030303030304,0.0025252525252525255,0.0025252525252525255,True,1975.0,True
rome,rome:60:51-1-s193:p0,13,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:51-1-s193:p0,14,60,7,1012,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:51-1-s193:p0,15,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:51-1-s193:p0,16,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:51-1-s193:p0,17,60,11,1012,120,12,132.0,1980.0,12.0,0.06666666666666667,0.005555555555555556,0.005555555555555556,False,1969.0,True
rome,rome:60:51-1-s193:p0,18,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:51-1-s193:p0,19,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:51-1-s193:p0,20,60,10,1012,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:51-1-s193:p0,21,60,0,1012,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:51-1-s193:p0,22,60,11,1012,120,12,132.0,1980.0,12.0,0.06666666666666667,0.005555555555555556,0.005555555555555556,False,1969.0,True
rome,rome:60:51-1-s193:p0,23,60,14,1012,120,12,168.0,1980.0,12.0,0.08484848484848485,0.007070707070707071,0.007070707070707071,False,1966.0,True
rome,rome:60:53-0-s98:p0,0,59,0,1514,100,10,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:53-0-s98:p0,1,61,0,1514,100,10,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:53-0-s98:p0,2,59,0,1514,100,10,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:53-0-s98:p0,3,61,19,1514,100,10,190.0,2013.0,12.0,0.09438648782911079,0.007865540652425899,0.009438648782911079,False,1994.0,True
rome,rome:60:53-0-s98:p0,4,60,12,1514,100,10,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.006060606060606061,False,1968.0,True
rome,rome:60:53-0-s98:p0,5,60,5,1514,100,10,50.0,1980.0,12.0,0.025252525252525252,0.0021043771043771043,0.0025252525252525255,True,1975.0,True
rome,rome:60:53-0-s98:p0,6,61,1,1514,100,10,10.0,2013.0,12.0,0.004967709885742673,0.0004139758238118894,0.0004967709885742673,True,2012.0,True
rome,rome:60:53-0-s98:p0,7,58,8,1514,100,10,80.0,1914.0,12.0,0.04179728317659352,0.0034831069313827935,0.0041797283176593526,True,1906.0,True
rome,rome:60:53-0-s98:p0,8,61,16,1514,100,10,160.0,2013.0,12.0,0.07948335817188276,0.00662361318099023,0.007948335817188276,False,1997.0,True
rome,rome:60:53-0-s98:p0,9,59,16,1513,100,10,160.0,1947.0,12.0,0.08217770929635336,0.00684814244136278,0.008217770929635337,False,1931.0,True
rome,rome:60:53-0-s98:p0,10,61,3,1513,100,10,30.0,2013.0,12.0,0.014903129657228018,0.0012419274714356682,0.0014903129657228018,True,2010.0,True
rome,rome:60:53-0-s98:p0,11,59,1,1513,100,10,10.0,1947.0,12.0,0.005136106831022085,0.00042800890258517377,0.0005136106831022085,True,1946.0,True
rome,rome:60:53-0-s98:p0,12,61,0,1513,100,10,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:53-0-s98:p0,13,59,28,1513,100,10,280.0,1947.0,12.0,0.14381099126861838,0.011984249272384865,0.014381099126861838,False,1919.0,True
rome,rome:60:53-0-s98:p0,14,60,10,1513,100,10,100.0,1980.0,12.0,0.050505050505050504,0.004208754208754209,0.005050505050505051,True,1970.0,True
rome,rome:60:53-0-s98:p0,15,60,15,1513,100,10,150.0,1980.0,12.0,0.07575757575757576,0.006313131313131313,0.007575757575757576,False,1965.0,True
rome,rome:60:53-0-s98:p0,16,60,8,1513,100,10,80.0,1980.0,12.0,0.04040404040404041,0.0033670033670033673,0.00404040404040404,True,1972.0,True
rome,rome:60:53-0-s98:p0,17,61,8,1513,100,10,80.0,2013.0,12.0,0.03974167908594138,0.003311806590495115,0.003974167908594138,True,2005.0,True
rome,rome:60:53-0-s98:p0,18,59,0,1513,100,10,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:53-0-s98:p0,19,61,2,1513,100,10,20.0,2013.0,12.0,0.009935419771485345,0.0008279516476237788,0.0009935419771485345,True,2011.0,True
rome,rome:60:53-0-s98:p0,20,59,3,1513,100,10,30.0,1947.0,12.0,0.015408320493066256,0.0012840267077555213,0.0015408320493066256,True,1944.0,True
rome,rome:60:53-0-s98:p0,21,61,5,1513,100,10,50.0,2013.0,12.0,0.024838549428713365,0.002069879119059447,0.0024838549428713363,True,2008.0,True
rome,rome:60:53-0-s98:p0,22,59,0,1513,100,10,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:53-0-s98:p0,23,61,4,1513,100,10,40.0,2013.0,12.0,0.01987083954297069,0.0016559032952475575,0.001987083954297069,True,2009.0,True
rome,rome:60:58-0-s2:p0,0,52,477,1112,120,12,5724.0,1716.0,12.0,3.335664335664336,0.27797202797202797,0.27797202797202797,False,1239.0,True
rome,rome:60:58-0-s2:p0,1,57,109,1108,120,12,1308.0,1881.0,12.0,0.6953748006379585,0.057947900053163214,0.057947900053163214,False,1772.0,True
rome,rome:60:58-0-s2:p0,2,63,6,1207,120,12,72.0,2079.0,12.0,0.03463203463203463,0.002886002886002886,0.002886002886002886,True,2073.0,True
rome,rome:60:58-0-s2:p0,3,60,3,1207,120,12,36.0,1980.0,12.0,0.01818181818181818,0.0015151515151515152,0.0015151515151515152,True,1977.0,True
rome,rome:60:58-0-s2:p0,4,60,10,1207,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:58-0-s2:p0,5,60,4,1207,120,12,48.0,1980.0,12.0,0.024242424242424242,0.00202020202020202,0.00202020202020202,True,1976.0,True
rome,rome:60:58-0-s2:p0,6,61,0,1207,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:58-0-s2:p0,7,59,3,1207,120,12,36.0,1947.0,12.0,0.01848998459167951,0.0015408320493066256,0.0015408320493066256,True,1944.0,True
rome,rome:60:58-0-s2:p0,8,60,2,1207,120,12,24.0,1980.0,12.0,0.012121212121212121,0.00101010101010101,0.00101010101010101,True,1978.0,True
rome,rome:60:58-0-s2:p0,9,60,0,1207,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s2:p0,10,60,0,1207,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s2:p0,11,60,0,1207,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s2:p0,12,60,0,1207,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s2:p0,13,60,1,1207,120,12,12.0,1980.0,12.0,0.006060606060606061,0.000505050505050505,0.000505050505050505,True,1979.0,True
rome,rome:60:58-0-s2:p0,14,60,0,1207,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s2:p0,15,60,1,1207,120,12,12.0,1980.0,12.0,0.006060606060606061,0.000505050505050505,0.000505050505050505,True,1979.0,True
rome,rome:60:58-0-s2:p0,16,60,4,1207,120,12,48.0,1980.0,12.0,0.024242424242424242,0.00202020202020202,0.00202020202020202,True,1976.0,True
rome,rome:60:58-0-s2:p0,17,60,27,1207,120,12,324.0,1980.0,12.0,0.16363636363636364,0.013636363636363636,0.013636363636363636,False,1953.0,True
rome,rome:60:58-0-s2:p0,18,60,7,1207,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:58-0-s2:p0,19,61,20,1207,120,12,240.0,2013.0,12.0,0.11922503725782414,0.009935419771485345,0.009935419771485345,False,1993.0,True
rome,rome:60:58-0-s2:p0,20,59,0,1207,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:58-0-s2:p0,21,60,0,1207,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s2:p0,22,61,2,1207,120,12,24.0,2013.0,12.0,0.011922503725782414,0.0009935419771485345,0.0009935419771485345,True,2011.0,True
rome,rome:60:58-0-s2:p0,23,59,0,1207,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:58-0-s8:p0,0,60,198,9,100,10,1980.0,1980.0,12.0,1.0,0.08333333333333333,0.1,False,1782.0,True
rome,rome:60:58-0-s8:p0,1,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s8:p0,2,61,0,208,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:58-0-s8:p0,3,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s8:p0,4,60,0,208,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s8:p0,5,60,14,208,120,12,168.0,1980.0,12.0,0.08484848484848485,0.007070707070707071,0.007070707070707071,False,1966.0,True
rome,rome:60:58-0-s8:p0,6,60,18,208,120,12,216.0,1980.0,12.0,0.10909090909090909,0.00909090909090909,0.00909090909090909,False,1962.0,True
rome,rome:60:58-0-s8:p0,7,59,18,208,120,12,216.0,1947.0,12.0,0.11093990755007704,0.009244992295839754,0.009244992295839754,False,1929.0,True
rome,rome:60:58-0-s8:p0,8,60,29,208,120,12,348.0,1980.0,12.0,0.17575757575757575,0.014646464646464645,0.014646464646464647,False,1951.0,True
rome,rome:60:58-0-s8:p0,9,60,13,208,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:58-0-s8:p0,10,61,15,208,120,12,180.0,2013.0,12.0,0.08941877794336811,0.007451564828614009,0.007451564828614009,False,1998.0,True
rome,rome:60:58-0-s8:p0,11,59,36,208,120,12,432.0,1947.0,12.0,0.2218798151001541,0.01848998459167951,0.01848998459167951,False,1911.0,True
rome,rome:60:58-0-s8:p0,12,60,10,207,120,12,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.005050505050505051,True,1970.0,True
rome,rome:60:58-0-s8:p0,13,61,9,207,120,12,108.0,2013.0,12.0,0.05365126676602087,0.004470938897168405,0.004470938897168405,True,2004.0,True
rome,rome:60:58-0-s8:p0,14,59,0,207,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:58-0-s8:p0,15,60,2,207,120,12,24.0,1980.0,12.0,0.012121212121212121,0.00101010101010101,0.00101010101010101,True,1978.0,True
rome,rome:60:58-0-s8:p0,16,60,7,207,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:58-0-s8:p0,17,60,6,207,120,12,72.0,1980.0,12.0,0.03636363636363636,0.0030303030303030303,0.0030303030303030303,True,1974.0,True
rome,rome:60:58-0-s8:p0,18,60,4,207,120,12,48.0,1980.0,12.0,0.024242424242424242,0.00202020202020202,0.00202020202020202,True,1976.0,True
rome,rome:60:58-0-s8:p0,19,61,5,207,120,12,60.0,2013.0,12.0,0.029806259314456036,0.0024838549428713363,0.0024838549428713363,True,2008.0,True
rome,rome:60:58-0-s8:p0,20,59,35,207,120,12,420.0,1947.0,12.0,0.21571648690292758,0.017976373908577297,0.017976373908577297,False,1912.0,True
rome,rome:60:58-0-s8:p0,21,60,0,207,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:58-0-s8:p0,22,60,9,207,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:58-0-s8:p0,23,60,4,207,120,12,48.0,1980.0,12.0,0.024242424242424242,0.00202020202020202,0.00202020202020202,True,1976.0,True
rome,rome:60:58-1-s27:p0,0,60,15,1515,100,10,150.0,1980.0,12.0,0.07575757575757576,0.006313131313131313,0.007575757575757576,False,1965.0,True
rome,rome:60:58-1-s27:p0,1,60,33,1515,100,10,330.0,1980.0,12.0,0.16666666666666666,0.013888888888888888,0.016666666666666666,False,1947.0,True
rome,rome:60:58-1-s27:p0,2,60,8,1515,100,10,80.0,1980.0,12.0,0.04040404040404041,0.0033670033670033673,0.00404040404040404,True,1972.0,True
rome,rome:60:58-1-s27:p0,3,60,11,1515,100,10,110.0,1980.0,12.0,0.05555555555555555,0.004629629629629629,0.005555555555555556,False,1969.0,True
rome,rome:60:58-1-s27:p0,4,60,15,1515,100,10,150.0,1980.0,12.0,0.07575757575757576,0.006313131313131313,0.007575757575757576,False,1965.0,True
rome,rome:60:58-1-s27:p0,5,60,13,1515,100,10,130.0,1980.0,12.0,0.06565656565656566,0.005471380471380472,0.0065656565656565654,False,1967.0,True
rome,rome:60:58-1-s27:p0,6,61,8,1515,100,10,80.0,2013.0,12.0,0.03974167908594138,0.003311806590495115,0.003974167908594138,True,2005.0,True
rome,rome:60:58-1-s27:p0,7,59,3,1515,100,10,30.0,1947.0,12.0,0.015408320493066256,0.0012840267077555213,0.0015408320493066256,True,1944.0,True
rome,rome:60:58-1-s27:p0,8,60,1,1515,100,10,10.0,1980.0,12.0,0.005050505050505051,0.0004208754208754209,0.000505050505050505,True,1979.0,True
rome,rome:60:58-1-s27:p0,9,60,10,1515,100,10,100.0,1980.0,12.0,0.050505050505050504,0.004208754208754209,0.005050505050505051,True,1970.0,True
rome,rome:60:58-1-s27:p0,10,60,38,1515,100,10,380.0,1980.0,12.0,0.1919191919191919,0.015993265993265993,0.01919191919191919,False,1942.0,True
rome,rome:60:58-1-s27:p0,11,60,19,1514,100,10,190.0,1980.0,12.0,0.09595959595959595,0.007996632996632997,0.009595959595959595,False,1961.0,True
rome,rome:60:58-1-s27:p0,12,60,26,1514,100,10,260.0,1980.0,12.0,0.13131313131313133,0.010942760942760943,0.013131313131313131,False,1954.0,True
rome,rome:60:58-1-s27:p0,13,60,5,1515,100,10,50.0,1980.0,12.0,0.025252525252525252,0.0021043771043771043,0.0025252525252525255,True,1975.0,True
rome,rome:60:58-1-s27:p0,14,60,14,1515,100,10,140.0,1980.0,12.0,0.0707070707070707,0.005892255892255892,0.007070707070707071,False,1966.0,True
rome,rome:60:58-1-s27:p0,15,60,21,1514,100,10,210.0,1980.0,12.0,0.10606060606060606,0.008838383838383838,0.010606060606060607,False,1959.0,True
rome,rome:60:58-1-s27:p0,16,60,11,1514,100,10,110.0,1980.0,12.0,0.05555555555555555,0.004629629629629629,0.005555555555555556,False,1969.0,True
rome,rome:60:58-1-s27:p0,17,60,17,1514,100,10,170.0,1980.0,12.0,0.08585858585858586,0.007154882154882154,0.008585858585858586,False,1963.0,True
rome,rome:60:58-1-s27:p0,18,60,12,1514,100,10,120.0,1980.0,12.0,0.06060606060606061,0.005050505050505051,0.006060606060606061,False,1968.0,True
rome,rome:60:58-1-s27:p0,19,60,18,1514,100,10,180.0,1980.0,12.0,0.09090909090909091,0.007575757575757576,0.00909090909090909,False,1962.0,True
rome,rome:60:58-1-s27:p0,20,60,16,1514,100,10,160.0,1980.0,12.0,0.08080808080808081,0.006734006734006735,0.00808080808080808,False,1964.0,True
rome,rome:60:58-1-s27:p0,21,60,7,1514,100,10,70.0,1980.0,12.0,0.03535353535353535,0.002946127946127946,0.0035353535353535356,True,1973.0,True
rome,rome:60:58-1-s27:p0,22,60,7,1514,100,10,70.0,1980.0,12.0,0.03535353535353535,0.002946127946127946,0.0035353535353535356,True,1973.0,True
rome,rome:60:58-1-s27:p0,23,61,6,1514,100,10,60.0,2013.0,12.0,0.029806259314456036,0.0024838549428713363,0.0029806259314456036,True,2007.0,True
rome,rome:60:66-0-s9:p0,0,59,667,613,120,12,8004.0,1947.0,12.0,4.110939907550077,0.34257832562917306,0.34257832562917306,False,1280.0,True
