adversarial_min_fee_cents,cadence_sec,claimed_distance_m,constraints_ok,dataset,distance_bucket_m,effective_radius_m,granularity,honest_fee_cents,n_fixes,odometer_check_tolerance_m,payload_mode,payload_odometer_tolerance_m,period_id,relay_radius_m,savings_ratio,skip_reason,true_distance_m
,120,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
12552,120,1183,True,rome,100,200.0,medium,15742,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.20264261212044213,,1408
,120,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
11552,120,1083,True,rome,100,270.71067811865476,medium,15742,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.26616694193876256,,1408
,300,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
12552,300,1183,True,rome,100,200.0,medium,15742,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.20264261212044213,,1408
,300,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
11552,300,1083,True,rome,100,270.71067811865476,medium,15742,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.26616694193876256,,1408
,60,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
175590,60,1364,True,rome,100,200.0,fine,183394,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.0425531914893617,,1408
,60,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
173886,60,1324,True,rome,100,270.71067811865476,fine,183394,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.051844662311744116,,1408
,120,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
12772,120,1205,True,rome,100,200.0,fine,15742,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.18866725956041164,,1408
,120,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
11616,120,1105,True,rome,100,270.71067811865476,fine,15742,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.26210138483039,,1408
,300,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
12772,300,1205,True,rome,100,200.0,fine,15742,25,1300,cell,100,rome:60:109-0-s32:p0,200,0.18866725956041164,,1408
,300,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s32:p0,0,,no feasible adversarial claim under enabled constraints,1408
11616,300,1105,True,rome,100,270.71067811865476,fine,15742,25,1350,intra_cell,150,rome:60:109-0-s32:p0,200,0.26210138483039,,1408
,60,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
132102,60,2399,True,rome,100,200.0,coarse,148140,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.10826245443499392,,2463
,60,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
128922,60,2240,True,rome,100,270.71067811865476,coarse,148140,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.12972863507492913,,2463
,120,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
24466,120,2210,True,rome,100,200.0,coarse,28662,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.1463959249180099,,2463
,120,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
22894,120,2105,True,rome,100,270.71067811865476,coarse,28662,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.2012420626613635,,2463
,300,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
24466,300,2210,True,rome,100,200.0,coarse,28662,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.1463959249180099,,2463
,300,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
22894,300,2105,True,rome,100,270.71067811865476,coarse,28662,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.2012420626613635,,2463
,60,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
132102,60,2399,True,rome,100,200.0,medium,148140,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.10826245443499392,,2463
,60,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
128922,60,2240,True,rome,100,270.71067811865476,medium,148140,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.12972863507492913,,2463
,120,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
24548,120,2166,True,rome,100,200.0,medium,28662,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.1435349940688019,,2463
,120,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
23216,120,2105,True,rome,100,270.71067811865476,medium,28662,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.190007675668132,,2463
,300,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
24548,300,2166,True,rome,100,200.0,medium,28662,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.1435349940688019,,2463
,300,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
23216,300,2105,True,rome,100,270.71067811865476,medium,28662,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.190007675668132,,2463
,60,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
132240,60,2387,True,rome,100,200.0,fine,148140,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.10733090319967598,,2463
,60,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
128922,60,2240,True,rome,100,270.71067811865476,fine,148140,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.12972863507492913,,2463
,120,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
24304,120,2266,True,rome,100,200.0,fine,28662,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.15204800781522573,,2463
,120,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
22884,120,2144,True,rome,100,270.71067811865476,fine,28662,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.20159095666736446,,2463
,300,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
24304,300,2266,True,rome,100,200.0,fine,28662,25,1300,cell,100,rome:60:109-0-s40:p0,200,0.15204800781522573,,2463
,300,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s40:p0,0,,no feasible adversarial claim under enabled constraints,2463
22884,300,2144,True,rome,100,270.71067811865476,fine,28662,25,1350,intra_cell,150,rome:60:109-0-s40:p0,200,0.20159095666736446,,2463
,60,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
178344,60,2462,True,rome,100,200.0,coarse,191614,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.06925381235191583,,2377
,60,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
176652,60,2330,True,rome,100,270.71067811865476,coarse,191614,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.07808406483868612,,2377
,120,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
23216,120,2105,True,rome,100,200.0,coarse,26936,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.1381051381051381,,2377
,120,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
22162,120,2044,True,rome,100,270.71067811865476,coarse,26936,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.17723492723492723,,2377
,300,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
23216,300,2105,True,rome,100,200.0,coarse,26936,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.1381051381051381,,2377
,300,,False,rome,100,70.71067811865476,coarse,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
22162,300,2044,True,rome,100,270.71067811865476,coarse,26936,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.17723492723492723,,2377
,60,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
178344,60,2462,True,rome,100,200.0,medium,191614,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.06925381235191583,,2377
,60,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
176652,60,2330,True,rome,100,270.71067811865476,medium,191614,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.07808406483868612,,2377
,120,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
23436,120,2127,True,rome,100,200.0,medium,26936,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.12993762993762994,,2377
,120,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
22162,120,2044,True,rome,100,270.71067811865476,medium,26936,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.17723492723492723,,2377
,300,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
23436,300,2127,True,rome,100,200.0,medium,26936,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.12993762993762994,,2377
,300,,False,rome,100,70.71067811865476,medium,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
22162,300,2044,True,rome,100,270.71067811865476,medium,26936,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.17723492723492723,,2377
,60,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
178344,60,2462,True,rome,100,200.0,fine,191614,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.06925381235191583,,2377
,60,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
176652,60,2330,True,rome,100,270.71067811865476,fine,191614,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.07808406483868612,,2377
,120,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
23216,120,2105,True,rome,100,200.0,fine,26936,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.1381051381051381,,2377
,120,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
21930,120,2093,True,rome,100,270.71067811865476,fine,26936,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.18584793584793585,,2377
,300,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
23216,300,2105,True,rome,100,200.0,fine,26936,25,1300,cell,100,rome:60:109-0-s42:p0,200,0.1381051381051381,,2377
,300,,False,rome,100,70.71067811865476,fine,,25,250,intra_cell,150,rome:60:109-0-s42:p0,0,,no feasible adversarial claim under enabled constraints,2377
21930,300,2093,True,rome,100,270.71067811865476,fine,26936,25,1350,intra_cell,150,rome:60:109-0-s42:p0,200,0.18584793584793585,,2377
259232,60,616,True,rome,100,0.0,coarse,258564,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
254440,60,565,True,rome,100,200.0,coarse,258564,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.015949629492118006,,574
259232,60,616,True,rome,100,70.71067811865476,coarse,258564,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
253440,60,424,True,rome,100,270.71067811865476,coarse,258564,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.019817143917946815,,574
6792,120,616,True,rome,100,0.0,coarse,6364,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
4610,120,461,True,rome,100,200.0,coarse,6364,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.27561282212445004,,574
6792,120,616,True,rome,100,70.71067811865476,coarse,6364,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
3610,120,361,True,rome,100,270.71067811865476,coarse,6364,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.43274670018856065,,574
6792,300,616,True,rome,100,0.0,coarse,6364,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
4610,300,461,True,rome,100,200.0,coarse,6364,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.27561282212445004,,574
6792,300,616,True,rome,100,70.71067811865476,coarse,6364,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
3610,300,361,True,rome,100,270.71067811865476,coarse,6364,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.43274670018856065,,574
258600,60,616,True,rome,100,0.0,medium,257940,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
254440,60,565,True,rome,100,200.0,medium,257940,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.013569047065208964,,574
258600,60,616,True,rome,100,70.71067811865476,medium,257940,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
253440,60,424,True,rome,100,270.71067811865476,medium,257940,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.017445917655268667,,574
6160,120,616,True,rome,100,0.0,medium,5740,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
4610,120,461,True,rome,100,200.0,medium,5740,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.19686411149825783,,574
6160,120,616,True,rome,100,70.71067811865476,medium,5740,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
3610,120,361,True,rome,100,270.71067811865476,medium,5740,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.3710801393728223,,574
6160,300,616,True,rome,100,0.0,medium,5740,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
4610,300,461,True,rome,100,200.0,medium,5740,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.19686411149825783,,574
6160,300,616,True,rome,100,70.71067811865476,medium,5740,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
3610,300,361,True,rome,100,270.71067811865476,medium,5740,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.3710801393728223,,574
258600,60,616,True,rome,100,0.0,fine,257940,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
254440,60,565,True,rome,100,200.0,fine,257940,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.013569047065208964,,574
258600,60,616,True,rome,100,70.71067811865476,fine,257940,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
253440,60,424,True,rome,100,270.71067811865476,fine,257940,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.017445917655268667,,574
6160,120,616,True,rome,100,0.0,fine,5740,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
4610,120,461,True,rome,100,200.0,fine,5740,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.19686411149825783,,574
6160,120,616,True,rome,100,70.71067811865476,fine,5740,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
3610,120,361,True,rome,100,270.71067811865476,fine,5740,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.3710801393728223,,574
6160,300,616,True,rome,100,0.0,fine,5740,25,1300,cell,100,rome:60:11-0-s136:p0,0,0.0,,574
4610,300,461,True,rome,100,200.0,fine,5740,25,1300,cell,100,rome:60:11-0-s136:p0,200,0.19686411149825783,,574
6160,300,616,True,rome,100,70.71067811865476,fine,5740,25,1350,intra_cell,150,rome:60:11-0-s136:p0,0,0.0,,574
3610,300,361,True,rome,100,270.71067811865476,fine,5740,25,1350,intra_cell,150,rome:60:11-0-s136:p0,200,0.3710801393728223,,574
274448,60,500,True,rome,100,0.0,coarse,276278,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.006623763021304628,,568
272448,60,565,True,rome,100,200.0,coarse,276278,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.013862848290490015,,568
274448,60,500,True,rome,100,70.71067811865476,coarse,276278,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.006623763021304628,,568
272448,60,424,True,rome,100,270.71067811865476,coarse,276278,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.013862848290490015,,568
5000,120,500,True,rome,100,0.0,coarse,5680,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
4830,120,483,True,rome,100,200.0,coarse,5680,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.14964788732394366,,568
5000,120,500,True,rome,100,70.71067811865476,coarse,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
3610,120,361,True,rome,100,270.71067811865476,coarse,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.3644366197183099,,568
5000,300,500,True,rome,100,0.0,coarse,5680,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
4830,300,483,True,rome,100,200.0,coarse,5680,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.14964788732394366,,568
5000,300,500,True,rome,100,70.71067811865476,coarse,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
3610,300,361,True,rome,100,270.71067811865476,coarse,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.3644366197183099,,568
274448,60,500,True,rome,100,0.0,medium,276278,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.006623763021304628,,568
272448,60,565,True,rome,100,200.0,medium,276278,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.013862848290490015,,568
274448,60,500,True,rome,100,70.71067811865476,medium,276278,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.006623763021304628,,568
272448,60,424,True,rome,100,270.71067811865476,medium,276278,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.013862848290490015,,568
5000,120,500,True,rome,100,0.0,medium,5680,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
4610,120,461,True,rome,100,200.0,medium,5680,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.18838028169014084,,568
5000,120,500,True,rome,100,70.71067811865476,medium,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
3610,120,361,True,rome,100,270.71067811865476,medium,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.3644366197183099,,568
5000,300,500,True,rome,100,0.0,medium,5680,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
4610,300,461,True,rome,100,200.0,medium,5680,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.18838028169014084,,568
5000,300,500,True,rome,100,70.71067811865476,medium,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
3610,300,361,True,rome,100,270.71067811865476,medium,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.3644366197183099,,568
274448,60,500,True,rome,100,0.0,fine,276278,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.006623763021304628,,568
272448,60,565,True,rome,100,200.0,fine,276278,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.013862848290490015,,568
274448,60,500,True,rome,100,70.71067811865476,fine,276278,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.006623763021304628,,568
272448,60,424,True,rome,100,270.71067811865476,fine,276278,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.013862848290490015,,568
5000,120,500,True,rome,100,0.0,fine,5680,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
4610,120,461,True,rome,100,200.0,fine,5680,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.18838028169014084,,568
5000,120,500,True,rome,100,70.71067811865476,fine,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
3610,120,361,True,rome,100,270.71067811865476,fine,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.3644366197183099,,568
5000,300,500,True,rome,100,0.0,fine,5680,25,1300,cell,100,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
4610,300,461,True,rome,100,200.0,fine,5680,25,1300,cell,100,rome:60:11-0-s186:p0,200,0.18838028169014084,,568
5000,300,500,True,rome,100,70.71067811865476,fine,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,0,0.11971830985915492,,568
3610,300,361,True,rome,100,270.71067811865476,fine,5680,25,1350,intra_cell,150,rome:60:11-0-s186:p0,200,0.3644366197183099,,568
,60,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
59376,60,1205,True,rome,100,200.0,coarse,63780,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.06904985888993415,,1292
63060,60,1229,True,rome,100,70.71067811865476,coarse,63780,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.011288805268109126,,1292
57684,60,1097,True,rome,100,270.71067811865476,coarse,63780,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.0955785512699906,,1292
,120,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
12996,120,1083,True,rome,100,200.0,coarse,15504,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.16176470588235295,,1292
14748,120,1229,True,rome,100,70.71067811865476,coarse,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.048761609907120744,,1292
12060,120,1005,True,rome,100,270.71067811865476,coarse,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292
,300,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
12996,300,1083,True,rome,100,200.0,coarse,15504,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.16176470588235295,,1292
14748,300,1229,True,rome,100,70.71067811865476,coarse,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.048761609907120744,,1292
12060,300,1005,True,rome,100,270.71067811865476,coarse,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292
,60,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
59376,60,1205,True,rome,100,200.0,medium,63780,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.06904985888993415,,1292
63060,60,1229,True,rome,100,70.71067811865476,medium,63780,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.011288805268109126,,1292
57684,60,1097,True,rome,100,270.71067811865476,medium,63780,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.0955785512699906,,1292
,120,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
12996,120,1083,True,rome,100,200.0,medium,15504,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.16176470588235295,,1292
14748,120,1229,True,rome,100,70.71067811865476,medium,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.048761609907120744,,1292
12060,120,1005,True,rome,100,270.71067811865476,medium,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292
,300,,False,rome,100,0.0,medium,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
12996,300,1083,True,rome,100,200.0,medium,15504,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.16176470588235295,,1292
14748,300,1229,True,rome,100,70.71067811865476,medium,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.048761609907120744,,1292
12060,300,1005,True,rome,100,270.71067811865476,medium,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292
,60,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
59376,60,1205,True,rome,100,200.0,fine,63780,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.06904985888993415,,1292
63060,60,1229,True,rome,100,70.71067811865476,fine,63780,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.011288805268109126,,1292
57684,60,1097,True,rome,100,270.71067811865476,fine,63780,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.0955785512699906,,1292
,120,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
12996,120,1083,True,rome,100,200.0,fine,15504,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.16176470588235295,,1292
14748,120,1229,True,rome,100,70.71067811865476,fine,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.048761609907120744,,1292
12060,120,1005,True,rome,100,270.71067811865476,fine,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292
,300,,False,rome,100,0.0,fine,,25,200,cell,100,rome:60:127-0-s273:p0,0,,no feasible adversarial claim under enabled constraints,1292
12996,300,1083,True,rome,100,200.0,fine,15504,25,1300,cell,100,rome:60:127-0-s273:p0,200,0.16176470588235295,,1292
14748,300,1229,True,rome,100,70.71067811865476,fine,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,0,0.048761609907120744,,1292
12060,300,1005,True,rome,100,270.71067811865476,fine,15504,25,1350,intra_cell,150,rome:60:127-0-s273:p0,200,0.22213622291021673,,1292
,60,,False,rome,100,0.0,coarse,,25,200,cell,100,rome:60:128-0-s82:p0,0,,no feasible adversarial claim under enabled constraints,1752
128196,60,1698,True,rome,100,200.0,coarse,138804,25,1300,cell,100,rome:60:128-0-s82:p0,200,0.07642431053860119,,1752
137892,60,1693,True,rome,100,70.71067811865476,coarse,138804,25,1350,intra_cell,150,rome:60:128-0-s82:p0,0,0.006570415838160284,,1752
