dataset,period_id,alpha,fallback_rate_cents_per_m,max_zone_rate_cents_per_m,exact_fee_cents,strategic_min_fee_cents,withholding_gain,declared_outage_intervals,honest_penalty_all_outage,honest_penalty_moving_outage,n_intervals,n_all_outage_edges,n_moving_outage_edges,honest_outage_source,all_outage_movement_ratio,all_outage_dwell_edge_share,moving_outage_movement_ratio,moving_outage_dwell_edge_share,speed_bound_ok
rome,rome:60:46-0-s89:p0,0.6,7.199999999999999,12.0,2040.0,2040.0,0.0,0,56.67529411764705,28.135294117647057,24,8,4,derived_from_native_gap_count,0.005369376041473801,0.5,0.008410636982065553,0.0,True
rome,rome:60:46-0-s89:p0,0.7,8.399999999999999,12.0,2040.0,2040.0,0.0,0,66.20647058823529,32.89117647058823,24,8,4,derived_from_native_gap_count,0.005369376041473801,0.5,0.008410636982065553,0.0,True
rome,rome:60:46-0-s89:p0,0.8,9.600000000000001,12.0,2040.0,2040.0,0.0,0,75.73764705882354,37.64705882352942,24,8,4,derived_from_native_gap_count,0.005369376041473801,0.5,0.008410636982065553,0.0,True
rome,rome:60:46-0-s89:p0,0.9,10.8,12.0,2040.0,2040.0,0.0,0,85.26882352941175,42.40294117647059,24,8,4,derived_from_native_gap_count,0.005369376041473801,0.5,0.008410636982065553,0.0,True
rome,rome:60:46-0-s89:p0,1.0,12.0,12.0,2040.0,2040.0,0.0,0,94.8,47.15882352941176,24,8,4,derived_from_native_gap_count,0.005369376041473801,0.5,0.008410636982065553,0.0,True
rome,rome:60:46-0-s89:p0,1.1,13.200000000000001,12.0,2040.0,2040.0,0.0,0,104.33117647058825,51.91470588235295,24,8,4,derived_from_native_gap_count,0.005369376041473801,0.5,0.008410636982065553,0.0,True
rome,rome:60:46-0-s89:p0,1.2,14.399999999999999,12.0,2040.0,2040.0,0.0,0,113.86235294117645,56.67058823529411,24,8,4,derived_from_native_gap_count,0.005369376041473801,0.5,0.008410636982065553,0.0,True
rome,rome:60:47-0-s268:p0,0.1,1.2000000000000002,12.0,4416.0,4416.0,0.0,0,3.984782608695653,2.1222826086956528,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,0.2,2.4000000000000004,12.0,4416.0,4416.0,0.0,0,8.271195652173914,4.543478260869566,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,0.3,3.5999999999999996,12.0,4416.0,4416.0,0.0,0,12.557608695652172,6.964673913043477,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,0.4,4.800000000000001,12.0,4416.0,4416.0,0.0,0,16.844021739130437,9.385869565217392,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,0.5,6.0,12.0,4416.0,4416.0,0.0,0,21.130434782608695,11.807065217391305,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,0.6,7.199999999999999,12.0,4416.0,4416.0,0.0,0,25.416847826086954,14.228260869565213,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,0.7,8.399999999999999,12.0,4416.0,4416.0,0.0,0,29.703260869565213,16.649456521739125,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,0.8,9.600000000000001,12.0,4416.0,4416.0,0.0,0,33.98967391304348,19.070652173913047,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,0.9,10.8,12.0,4416.0,4416.0,0.0,0,38.276086956521745,21.49184782608696,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,1.0,12.0,12.0,4416.0,4416.0,0.0,0,42.5625,23.91304347826087,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,1.1,13.200000000000001,12.0,4416.0,4416.0,0.0,0,46.84891304347826,26.33423913043478,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:47-0-s268:p0,1.2,14.399999999999999,12.0,4416.0,4416.0,0.0,0,51.13532608695652,28.75543478260869,24,7,4,derived_from_native_gap_count,0.00703689615823507,0.42857142857142855,0.012345679012345678,0.0,True
rome,rome:60:51-1-s193:p0,0.1,1.2000000000000002,12.0,17402.0,13140.000000000002,0.24491437765774038,4,0.34396046431444666,0.05951040110332148,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,0.2,2.4000000000000004,12.0,17402.0,17402.0,0.0,0,0.767222158372601,0.19832203195035059,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,0.3,3.5999999999999996,12.0,17402.0,17402.0,0.0,0,1.1904838524307548,0.33713366279737955,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,0.4,4.800000000000001,12.0,17402.0,17402.0,0.0,0,1.6137455464889097,0.4759452936444088,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,0.5,6.0,12.0,17402.0,17402.0,0.0,0,2.0370072405470636,0.6147569244914378,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,0.6,7.199999999999999,12.0,17402.0,17402.0,0.0,0,2.4602689346052173,0.7535685553384668,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,0.7,8.399999999999999,12.0,17402.0,17402.0,0.0,0,2.883530628663372,0.8923801861854957,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,0.8,9.600000000000001,12.0,17402.0,17402.0,0.0,0,3.306792322721527,1.0311918170325252,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,0.9,10.8,12.0,17402.0,17402.0,0.0,0,3.730054016779681,1.1700034478795542,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,1.0,12.0,12.0,17402.0,17402.0,0.0,0,4.153315710837835,1.308815078726583,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,1.1,13.200000000000001,12.0,17402.0,17402.0,0.0,0,4.576577404895989,1.4476267095736124,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:51-1-s193:p0,1.2,14.399999999999999,12.0,17402.0,17402.0,0.0,0,4.999839098954142,1.5864383404206412,24,3,1,derived_from_native_gap_count,0.018735744542196155,0.6666666666666666,0.057128663686040734,0.0,True
rome,rome:60:53-0-s98:p0,0.1,1.2000000000000002,12.0,1640.0,1640.0,0.0,0,14.37560975609756,2.7324390243902443,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,0.2,2.4000000000000004,12.0,1640.0,1640.0,0.0,0,29.10487804878049,5.6782926829268305,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,0.3,3.5999999999999996,12.0,1640.0,1640.0,0.0,0,43.83414634146342,8.624146341463414,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,0.4,4.800000000000001,12.0,1640.0,1640.0,0.0,0,58.56341463414634,11.570000000000002,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,0.5,6.0,12.0,1640.0,1640.0,0.0,0,73.29268292682927,14.515853658536585,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,0.6,7.199999999999999,12.0,1640.0,1640.0,0.0,0,88.02195121951222,17.46170731707317,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,0.7,8.399999999999999,12.0,1640.0,1640.0,0.0,0,102.75121951219512,20.40756097560975,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,0.8,9.600000000000001,12.0,1640.0,1640.0,0.0,0,117.48048780487805,23.353414634146343,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,0.9,10.8,12.0,1640.0,1640.0,0.0,0,132.20975609756096,26.299268292682928,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,1.0,12.0,12.0,1640.0,1640.0,0.0,0,146.9390243902439,29.245121951219513,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,1.1,13.200000000000001,12.0,1640.0,1640.0,0.0,0,161.66829268292682,32.1909756097561,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:53-0-s98:p0,1.2,14.399999999999999,12.0,1640.0,1640.0,0.0,0,176.3975609756098,35.13682926829268,24,10,2,derived_from_native_gap_count,0.00288127173373075,0.8,0.008693492300049677,0.0,True
rome,rome:60:58-0-s2:p0,0.1,1.2000000000000002,12.0,8112.0,4447.200000000001,0.451775147928994,1,1.159467455621302,0.26819526627218937,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,0.2,2.4000000000000004,12.0,8112.0,6506.400000000001,0.19792899408284018,1,2.3603550295857993,0.5659763313609468,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,0.3,3.5999999999999996,12.0,8112.0,8112.0,0.0,0,3.561242603550296,0.8637573964497041,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,0.4,4.800000000000001,12.0,8112.0,8112.0,0.0,0,4.762130177514794,1.1615384615384616,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,0.5,6.0,12.0,8112.0,8112.0,0.0,0,5.96301775147929,1.459319526627219,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,0.6,7.199999999999999,12.0,8112.0,8112.0,0.0,0,7.163905325443787,1.757100591715976,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,0.7,8.399999999999999,12.0,8112.0,8112.0,0.0,0,8.364792899408283,2.0548816568047332,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,0.8,9.600000000000001,12.0,8112.0,8112.0,0.0,0,9.565680473372783,2.3526627218934917,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,0.9,10.8,12.0,8112.0,8112.0,0.0,0,10.766568047337277,2.650443786982249,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,1.0,12.0,12.0,8112.0,8112.0,0.0,0,11.967455621301776,2.948224852071006,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,1.1,13.200000000000001,12.0,8112.0,8112.0,0.0,0,13.168343195266274,3.2460059171597635,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s2:p0,1.2,14.399999999999999,12.0,8112.0,8112.0,0.0,0,14.36923076923077,3.54378698224852,24,4,1,derived_from_native_gap_count,0.0034491254003449125,0.75,0.009935419771485345,0.0,True
rome,rome:60:58-0-s8:p0,0.1,1.2000000000000002,12.0,4788.0,4788.0,0.0,0,1.9453634085213036,0.4669172932330828,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,0.2,2.4000000000000004,12.0,4788.0,4788.0,0.0,0,3.9634085213032586,0.9714285714285715,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,0.3,3.5999999999999996,12.0,4788.0,4788.0,0.0,0,5.981453634085212,1.47593984962406,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,0.4,4.800000000000001,12.0,4788.0,4788.0,0.0,0,7.999498746867169,1.9804511278195491,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,0.5,6.0,12.0,4788.0,4788.0,0.0,0,10.017543859649123,2.4849624060150375,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,0.6,7.199999999999999,12.0,4788.0,4788.0,0.0,0,12.035588972431077,2.989473684210526,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,0.7,8.399999999999999,12.0,4788.0,4788.0,0.0,0,14.05363408521303,3.4939849624060146,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,0.8,9.600000000000001,12.0,4788.0,4788.0,0.0,0,16.07167919799499,3.9984962406015043,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,0.9,10.8,12.0,4788.0,4788.0,0.0,0,18.089724310776944,4.503007518796993,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,1.0,12.0,12.0,4788.0,4788.0,0.0,0,20.107769423558896,5.007518796992481,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,1.1,13.200000000000001,12.0,4788.0,4788.0,0.0,0,22.125814536340854,5.512030075187971,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-0-s8:p0,1.2,14.399999999999999,12.0,4788.0,4788.0,0.0,0,24.143859649122806,6.016541353383458,24,4,1,derived_from_native_gap_count,0.003601589667163438,0.75,0.007451564828614009,0.0,True
rome,rome:60:58-1-s27:p0,0.1,1.2000000000000002,12.0,3340.0,3340.0,0.0,0,1.404550898203593,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,0.2,2.4000000000000004,12.0,3340.0,3340.0,0.0,0,2.8510179640718567,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,0.3,3.5999999999999996,12.0,3340.0,3340.0,0.0,0,4.29748502994012,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,0.4,4.800000000000001,12.0,3340.0,3340.0,0.0,0,5.7439520958083845,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,0.5,6.0,12.0,3340.0,3340.0,0.0,0,7.190419161676647,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,0.6,7.199999999999999,12.0,3340.0,3340.0,0.0,0,8.63688622754491,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,0.7,8.399999999999999,12.0,3340.0,3340.0,0.0,0,10.083353293413172,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,0.8,9.600000000000001,12.0,3340.0,3340.0,0.0,0,11.52982035928144,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,0.9,10.8,12.0,3340.0,3340.0,0.0,0,12.976287425149701,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,1.0,12.0,12.0,3340.0,3340.0,0.0,0,14.422754491017963,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,1.1,13.200000000000001,12.0,3340.0,3340.0,0.0,0,15.86922155688623,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:58-1-s27:p0,1.2,14.399999999999999,12.0,3340.0,3340.0,0.0,0,17.31568862275449,,24,2,0,derived_from_native_gap_count,0.003477396920019871,1.0,,,True
rome,rome:60:66-0-s9:p0,0.1,1.2000000000000002,12.0,10176.0,4508.400000000001,0.5569575471698113,1,1.92311320754717,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,0.2,2.4000000000000004,12.0,10176.0,6844.800000000001,0.3273584905660376,1,3.8533018867924533,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,0.3,3.5999999999999996,12.0,10176.0,9181.199999999999,0.09775943396226426,1,5.783490566037735,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,0.4,4.800000000000001,12.0,10176.0,10176.0,0.0,0,7.71367924528302,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,0.5,6.0,12.0,10176.0,10176.0,0.0,0,9.643867924528301,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,0.6,7.199999999999999,12.0,10176.0,10176.0,0.0,0,11.574056603773585,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,0.7,8.399999999999999,12.0,10176.0,10176.0,0.0,0,13.504245283018866,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,0.8,9.600000000000001,12.0,10176.0,10176.0,0.0,0,15.434433962264153,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,0.9,10.8,12.0,10176.0,10176.0,0.0,0,17.364622641509435,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,1.0,12.0,12.0,10176.0,10176.0,0.0,0,19.294811320754718,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,1.1,13.200000000000001,12.0,10176.0,10176.0,0.0,0,21.224999999999998,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:66-0-s9:p0,1.2,14.399999999999999,12.0,10176.0,10176.0,0.0,0,23.15518867924528,,24,8,0,derived_from_native_gap_count,0.00036656891495601173,1.0,,,True
rome,rome:60:67-1-s1:p0,0.1,1.2000000000000002,12.0,7776.0,6636.0,0.14660493827160495,1,3.00570987654321,0.33533950617283953,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,0.2,2.4000000000000004,12.0,7776.0,7776.0,0.0,0,6.056172839506173,0.6969135802469136,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,0.3,3.5999999999999996,12.0,7776.0,7776.0,0.0,0,9.106635802469135,1.0584876543209876,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,0.4,4.800000000000001,12.0,7776.0,7776.0,0.0,0,12.1570987654321,1.4200617283950618,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,0.5,6.0,12.0,7776.0,7776.0,0.0,0,15.207561728395062,1.7816358024691359,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,0.6,7.199999999999999,12.0,7776.0,7776.0,0.0,0,18.258024691358024,2.1432098765432097,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,0.7,8.399999999999999,12.0,7776.0,7776.0,0.0,0,21.308487654320984,2.5047839506172838,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,0.8,9.600000000000001,12.0,7776.0,7776.0,0.0,0,24.358950617283952,2.8663580246913583,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,0.9,10.8,12.0,7776.0,7776.0,0.0,0,27.40941358024691,3.2279320987654323,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,1.0,12.0,12.0,7776.0,7776.0,0.0,0,30.459876543209877,3.5895061728395063,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,1.1,13.200000000000001,12.0,7776.0,7776.0,0.0,0,33.51033950617284,3.9510802469135804,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:67-1-s1:p0,1.2,14.399999999999999,12.0,7776.0,7776.0,0.0,0,36.5608024691358,4.3126543209876536,24,9,1,derived_from_native_gap_count,0.0014670916173420347,0.8888888888888888,0.007255655142979087,0.0,True
rome,rome:60:68-0-s112:p0,0.1,1.2000000000000002,12.0,540.0,540.0,0.0,0,13.345185185185187,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,0.2,2.4000000000000004,12.0,540.0,540.0,0.0,0,26.838518518518523,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,0.3,3.5999999999999996,12.0,540.0,540.0,0.0,0,40.331851851851845,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,0.4,4.800000000000001,12.0,540.0,540.0,0.0,0,53.8251851851852,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,0.5,6.0,12.0,540.0,540.0,0.0,0,67.31851851851852,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,0.6,7.199999999999999,12.0,540.0,540.0,0.0,0,80.81185185185184,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,0.7,8.399999999999999,12.0,540.0,540.0,0.0,0,94.30518518518517,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,0.8,9.600000000000001,12.0,540.0,540.0,0.0,0,107.79851851851853,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,0.9,10.8,12.0,540.0,540.0,0.0,0,121.29185185185186,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,1.0,12.0,12.0,540.0,540.0,0.0,0,134.78518518518518,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,1.1,13.200000000000001,12.0,540.0,540.0,0.0,0,148.27851851851852,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s112:p0,1.2,14.399999999999999,12.0,540.0,540.0,0.0,0,161.77185185185184,,24,3,0,derived_from_native_gap_count,0.0013175230566534915,1.0,,,True
rome,rome:60:68-0-s234:p0,0.1,1.2000000000000002,12.0,3640.0,3526.0000000000005,0.031318681318681194,1,3.8608791208791216,1.2201098901098903,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,0.2,2.4000000000000004,12.0,3640.0,3640.0,0.0,0,7.8426373626373636,2.547362637362638,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,0.3,3.5999999999999996,12.0,3640.0,3640.0,0.0,0,11.824395604395605,3.8746153846153844,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,0.4,4.800000000000001,12.0,3640.0,3640.0,0.0,0,15.80615384615385,5.201868131868133,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,0.5,6.0,12.0,3640.0,3640.0,0.0,0,19.787912087912087,6.529120879120879,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,0.6,7.199999999999999,12.0,3640.0,3640.0,0.0,0,23.76967032967033,7.8563736263736255,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,0.7,8.399999999999999,12.0,3640.0,3640.0,0.0,0,27.751428571428566,9.183626373626373,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,0.8,9.600000000000001,12.0,3640.0,3640.0,0.0,0,31.73318681318682,10.510879120879123,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,0.9,10.8,12.0,3640.0,3640.0,0.0,0,35.714945054945055,11.83813186813187,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,1.0,12.0,12.0,3640.0,3640.0,0.0,0,39.6967032967033,13.165384615384616,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
rome,rome:60:68-0-s234:p0,1.1,13.200000000000001,12.0,3640.0,3640.0,0.0,0,43.67846153846154,14.492637362637364,24,6,2,derived_from_native_gap_count,0.0036429872495446266,0.6666666666666666,0.009687034277198211,0.0,True
